REF_DATE,GEO,DGUID,Flowers and plants,Output,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2012,Prince Edward Island,2016A000211,Total cuttings [1151433],Sales,Dollars,81,units,0,v52221111,3.2.2,0,,,,0
2012,Prince Edward Island,2016A000211,Total cut flowers [1151435],Production (number),Number,223,units,0,v52221122,3.3.1,3000000,,,,0
2012,Prince Edward Island,2016A000211,Total cut flowers [1151435],Sales,Dollars,81,units,0,v52221133,3.3.2,1200000,,,,0
2012,Prince Edward Island,2016A000211,Total ornamental bedding plants [115143411],Production (number),Number,223,units,0,v52221144,3.4.1,,F,,,0
2012,Prince Edward Island,2016A000211,Total ornamental bedding plants [115143411],Sales,Dollars,81,units,0,v52221155,3.4.2,,F,,,0
2012,Prince Edward Island,2016A000211,Total vegetable bedding plants [115143421],Production (number),Number,223,units,0,v52221166,3.5.1,,F,,,0
2012,Prince Edward Island,2016A000211,Total vegetable bedding plants [115143421],Sales,Dollars,81,units,0,v52221177,3.5.2,,F,,,0
2012,Nova Scotia,2016A000212,Total potted plants [1151431 + 1151432],Production (number),Number,223,units,0,v52221079,4.1.1,1617775,,,,0
2012,Nova Scotia,2016A000212,Total potted plants [1151431 + 1151432],Sales,Dollars,81,units,0,v52221090,4.1.2,6690190,,,,0
2012,Nova Scotia,2016A000212,Total cuttings [1151433],Production (number),Number,223,units,0,v52221101,4.2.1,,x,,,0
2012,Nova Scotia,2016A000212,Total cuttings [1151433],Sales,Dollars,81,units,0,v52221112,4.2.2,800,,,,0
2012,Nova Scotia,2016A000212,Total cut flowers [1151435],Production (number),Number,223,units,0,v52221123,4.3.1,,x,,,0
2012,Nova Scotia,2016A000212,Total cut flowers [1151435],Sales,Dollars,81,units,0,v52221134,4.3.2,,x,,,0
2012,Nova Scotia,2016A000212,Total ornamental bedding plants [115143411],Production (number),Number,223,units,0,v52221145,4.4.1,2917840,,,,0
2012,Nova Scotia,2016A000212,Total ornamental bedding plants [115143411],Sales,Dollars,81,units,0,v52221156,4.4.2,1510760,,,,0
2012,Nova Scotia,2016A000212,Total vegetable bedding plants [115143421],Production (number),Number,223,units,0,v52221167,4.5.1,1356865,,,,0
2012,Nova Scotia,2016A000212,Total vegetable bedding plants [115143421],Sales,Dollars,81,units,0,v52221178,4.5.2,572905,,,,0
2012,New Brunswick,2016A000213,Total potted plants [1151431 + 1151432],Production (number),Number,223,units,0,v52221080,5.1.1,3904135,E,,,0
2012,New Brunswick,2016A000213,Total potted plants [1151431 + 1151432],Sales,Dollars,81,units,0,v52221091,5.1.2,10564395,E,,,0
2012,New Brunswick,2016A000213,Total cuttings [1151433],Production (number),Number,223,units,0,v52221102,5.2.1,,F,,,0
2012,New Brunswick,2016A000213,Total cuttings [1151433],Sales,Dollars,81,units,0,v52221113,5.2.2,,F,,,0
2012,New Brunswick,2016A000213,Total cut flowers [1151435],Production (number),Number,223,units,0,v52221124,5.3.1,,x,,,0
2012,New Brunswick,2016A000213,Total cut flowers [1151435],Sales,Dollars,81,units,0,v52221135,5.3.2,,x,,,0
2012,New Brunswick,2016A000213,Total ornamental bedding plants [115143411],Production (number),Number,223,units,0,v52221146,5.4.1,,F,,,0
2012,New Brunswick,2016A000213,Total ornamental bedding plants [115143411],Sales,Dollars,81,units,0,v52221157,5.4.2,,F,,,0
2012,New Brunswick,2016A000213,Total vegetable bedding plants [115143421],Production (number),Number,223,units,0,v52221168,5.5.1,,F,,,0
2012,New Brunswick,2016A000213,Total vegetable bedding plants [115143421],Sales,Dollars,81,units,0,v52221179,5.5.2,,F,,,0
2012,Quebec,2016A000224,Total potted plants [1151431 + 1151432],Production (number),Number,223,units,0,v52221081,6.1.1,27995170,,,,0
2012,Quebec,2016A000224,Total potted plants [1151431 + 1151432],Sales,Dollars,81,units,0,v52221092,6.1.2,79966015,,,,0
2012,Quebec,2016A000224,Total cuttings [1151433],Production (number),Number,223,units,0,v52221103,6.2.1,10095479,E,,,0
2012,Quebec,2016A000224,Total cuttings [1151433],Sales,Dollars,81,units,0,v52221114,6.2.2,5457950,E,,,0
2012,Quebec,2016A000224,Total cut flowers [1151435],Production (number),Number,223,units,0,v52221125,6.3.1,,x,,,0
2012,Quebec,2016A000224,Total cut flowers [1151435],Sales,Dollars,81,units,0,v52221136,6.3.2,,x,,,0
2012,Quebec,2016A000224,Total ornamental bedding plants [115143411],Production (number),Number,223,units,0,v52221147,6.4.1,74307110,,,,0
2012,Quebec,2016A000224,Total ornamental bedding plants [115143411],Sales,Dollars,81,units,0,v52221158,6.4.2,34226095,,,,0
2012,Quebec,2016A000224,Total vegetable bedding plants [115143421],Production (number),Number,223,units,0,v52221169,6.5.1,,F,,,0
2012,Quebec,2016A000224,Total vegetable bedding plants [115143421],Sales,Dollars,81,units,0,v52221180,6.5.2,13114110,,,,0
2012,Ontario,2016A000235,Total potted plants [1151431 + 1151432],Production (number),Number,223,units,0,v52221082,7.1.1,115282880,,,,0
2012,Ontario,2016A000235,Total potted plants [1151431 + 1151432],Sales,Dollars,81,units,0,v52221093,7.1.2,327373845,,,,0
2012,Ontario,2016A000235,Total cuttings [1151433],Production (number),Number,223,units,0,v52221104,7.2.1,33935755,,,,0
2012,Ontario,2016A000235,Total cuttings [1151433],Sales,Dollars,81,units,0,v52221115,7.2.2,16417460,,,,0
2012,Ontario,2016A000235,Total cut flowers [1151435],Production (number),Number,223,units,0,v52221126,7.3.1,228577839,,,,0
2012,Ontario,2016A000235,Total cut flowers [1151435],Sales,Dollars,81,units,0,v52221137,7.3.2,95887580,,,,0
2012,Ontario,2016A000235,Total ornamental bedding plants [115143411],Production (number),Number,223,units,0,v52221148,7.4.1,259379430,,,,0
2012,Ontario,2016A000235,Total ornamental bedding plants [115143411],Sales,Dollars,81,units,0,v52221159,7.4.2,92468350,,,,0
2012,Ontario,2016A000235,Total vegetable bedding plants [115143421],Production (number),Number,223,units,0,v52221170,7.5.1,410893060,,,,0
2012,Ontario,2016A000235,Total vegetable bedding plants [115143421],Sales,Dollars,81,units,0,v52221181,7.5.2,49314975,,,,0
2012,Manitoba,2016A000246,Total potted plants [1151431 + 1151432],Production (number),Number,223,units,0,v52221083,8.1.1,4521905,,,,0
2012,Manitoba,2016A000246,Total potted plants [1151431 + 1151432],Sales,Dollars,81,units,0,v52221094,8.1.2,14841620,,,,0
2012,Manitoba,2016A000246,Total cuttings [1151433],Production (number),Number,223,units,0,v52221105,8.2.1,,x,,,0
2012,Manitoba,2016A000246,Total cuttings [1151433],Sales,Dollars,81,units,0,v52221116,8.2.2,,x,,,0
2012,Manitoba,2016A000246,Total cut flowers [1151435],Production (number),Number,223,units,0,v52221127,8.3.1,0,,,,0
2012,Manitoba,2016A000246,Total cut flowers [1151435],Sales,Dollars,81,units,0,v52221138,8.3.2,0,,,,0
2012,Manitoba,2016A000246,Total ornamental bedding plants [115143411],Production (number),Number,223,units,0,v52221149,8.4.1,29680450,,,,0
2012,Manitoba,2016A000246,Total ornamental bedding plants [115143411],Sales,Dollars,81,units,0,v52221160,8.4.2,14482200,,,,0
2012,Manitoba,2016A000246,Total vegetable bedding plants [115143421],Production (number),Number,223,units,0,v52221171,8.5.1,4092130,,,,0
2012,Manitoba,2016A000246,Total vegetable bedding plants [115143421],Sales,Dollars,81,units,0,v52221182,8.5.2,2600660,,,,0
2012,Saskatchewan,2016A000247,Total potted plants [1151431 + 1151432],Production (number),Number,223,units,0,v52221084,9.1.1,1989255,,,,0
2012,Saskatchewan,2016A000247,Total potted plants [1151431 + 1151432],Sales,Dollars,81,units,0,v52221095,9.1.2,7583660,,,,0
2012,Saskatchewan,2016A000247,Total cuttings [1151433],Production (number),Number,223,units,0,v52221106,9.2.1,,x,,,0
2012,Saskatchewan,2016A000247,Total cuttings [1151433],Sales,Dollars,81,units,0,v52221117,9.2.2,,x,,,0
2012,Saskatchewan,2016A000247,Total cut flowers [1151435],Production (number),Number,223,units,0,v52221128,9.3.1,0,,,,0
2012,Saskatchewan,2016A000247,Total cut flowers [1151435],Sales,Dollars,81,units,0,v52221139,9.3.2,0,,,,0
2012,Saskatchewan,2016A000247,Total ornamental bedding plants [115143411],Production (number),Number,223,units,0,v52221150,9.4.1,12926730,E,,,0
2012,Saskatchewan,2016A000247,Total ornamental bedding plants [115143411],Sales,Dollars,81,units,0,v52221161,9.4.2,5870550,,,,0
2012,Saskatchewan,2016A000247,Total vegetable bedding plants [115143421],Production (number),Number,223,units,0,v52221172,9.5.1,,F,,,0
2012,Saskatchewan,2016A000247,Total vegetable bedding plants [115143421],Sales,Dollars,81,units,0,v52221183,9.5.2,1070695,,,,0
2012,Alberta,2016A000248,Total potted plants [1151431 + 1151432],Production (number),Number,223,units,0,v52221085,10.1.1,8324680,,,,0
2012,Alberta,2016A000248,Total potted plants [1151431 + 1151432],Sales,Dollars,81,units,0,v52221096,10.1.2,33375130,,,,0
2012,Alberta,2016A000248,Total cuttings [1151433],Production (number),Number,223,units,0,v52221107,10.2.1,,F,,,0
2012,Alberta,2016A000248,Total cuttings [1151433],Sales,Dollars,81,units,0,v52221118,10.2.2,3292035,,,,0
2012,Alberta,2016A000248,Total cut flowers [1151435],Production (number),Number,223,units,0,v52221129,10.3.1,,F,,,0
2012,Alberta,2016A000248,Total cut flowers [1151435],Sales,Dollars,81,units,0,v52221140,10.3.2,,F,,,0
2012,Alberta,2016A000248,Total ornamental bedding plants [115143411],Production (number),Number,223,units,0,v52221151,10.4.1,20235955,,,,0
2012,Alberta,2016A000248,Total ornamental bedding plants [115143411],Sales,Dollars,81,units,0,v52221162,10.4.2,17404680,,,,0
2012,Alberta,2016A000248,Total vegetable bedding plants [115143421],Production (number),Number,223,units,0,v52221173,10.5.1,3999240,,,,0
2012,Alberta,2016A000248,Total vegetable bedding plants [115143421],Sales,Dollars,81,units,0,v52221184,10.5.2,2482990,,,,0
2012,British Columbia,2016A000259,Total potted plants [1151431 + 1151432],Production (number),Number,223,units,0,v52221086,11.1.1,47226995,,,,0
2012,British Columbia,2016A000259,Total potted plants [1151431 + 1151432],Sales,Dollars,81,units,0,v52221097,11.1.2,167016665,,,,0
2012,British Columbia,2016A000259,Total cuttings [1151433],Production (number),Number,223,units,0,v52221108,11.2.1,31002770,,,,0
2012,British Columbia,2016A000259,Total cuttings [1151433],Sales,Dollars,81,units,0,v52221119,11.2.2,21413085,,,,0
2012,British Columbia,2016A000259,Total cut flowers [1151435],Production (number),Number,223,units,0,v52221130,11.3.1,84016180,,,,0
2012,British Columbia,2016A000259,Total cut flowers [1151435],Sales,Dollars,81,units,0,v52221141,11.3.2,41069010,,,,0
2012,British Columbia,2016A000259,Total ornamental bedding plants [115143411],Production (number),Number,223,units,0,v52221152,11.4.1,39140781,,,,0
2012,British Columbia,2016A000259,Total ornamental bedding plants [115143411],Sales,Dollars,81,units,0,v52221163,11.4.2,20840135,,,,0
2012,British Columbia,2016A000259,Total vegetable bedding plants [115143421],Production (number),Number,223,units,0,v52221174,11.5.1,66649624,,,,0
2012,British Columbia,2016A000259,Total vegetable bedding plants [115143421],Sales,Dollars,81,units,0,v52221185,11.5.2,13503639,,,,0
2013,Canada,2016A000011124,Total potted plants [1151431 + 1151432],Production (number),Number,223,units,0,v52221087,1.1.1,200024739,,,,0
2013,Canada,2016A000011124,Total potted plants [1151431 + 1151432],Sales,Dollars,81,units,0,v52221098,1.1.2,677542505,,,,0
2013,Canada,2016A000011124,Total cuttings [1151433],Production (number),Number,223,units,0,v52221109,1.2.1,92051291,,,,0
2013,Canada,2016A000011124,Total cuttings [1151433],Sales,Dollars,81,units,0,v52221120,1.2.2,51835243,,,,0
2013,Canada,2016A000011124,Total cut flowers [1151435],Production (number),Number,223,units,0,v52221131,1.3.1,332900261,,,,0
2013,Canada,2016A000011124,Total cut flowers [1151435],Sales,Dollars,81,units,0,v52221142,1.3.2,149607372,,,,0
2013,Canada,2016A000011124,Total ornamental bedding plants [115143411],Production (number),Number,223,units,0,v52221153,1.4.1,542958397,,,,0
2013,Canada,2016A000011124,Total ornamental bedding plants [115143411],Sales,Dollars,81,units,0,v52221164,1.4.2,195594400,,,,0
2013,Canada,2016A000011124,Total vegetable bedding plants [115143421],Production (number),Number,223,units,0,v52221175,1.5.1,758070376,,,,0
2013,Canada,2016A000011124,Total vegetable bedding plants [115143421],Sales,Dollars,81,units,0,v52221186,1.5.2,104712704,,,,0
2013,Newfoundland and Labrador,2016A000210,Total potted plants [1151431 + 1151432],Production (number),Number,223,units,0,v52221077,2.1.1,851326,,,,0
2013,Newfoundland and Labrador,2016A000210,Total potted plants [1151431 + 1151432],Sales,Dollars,81,units,0,v52221088,2.1.2,4782373,,,,0
2013,Newfoundland and Labrador,2016A000210,Total cuttings [1151433],Production (number),Number,223,units,0,v52221099,2.2.1,,x,,,0
2013,Newfoundland and Labrador,2016A000210,Total cuttings [1151433],Sales,Dollars,81,units,0,v52221110,2.2.2,,x,,,0
2013,Newfoundland and Labrador,2016A000210,Total cut flowers [1151435],Production (number),Number,223,units,0,v52221121,2.3.1,0,,,,0
2013,Newfoundland and Labrador,2016A000210,Total cut flowers [1151435],Sales,Dollars,81,units,0,v52221132,2.3.2,0,,,,0
2013,Newfoundland and Labrador,2016A000210,Total ornamental bedding plants [115143411],Production (number),Number,223,units,0,v52221143,2.4.1,3543187,,,,0
2013,Newfoundland and Labrador,2016A000210,Total ornamental bedding plants [115143411],Sales,Dollars,81,units,0,v52221154,2.4.2,1465193,,,,0
2013,Newfoundland and Labrador,2016A000210,Total vegetable bedding plants [115143421],Production (number),Number,223,units,0,v52221165,2.5.1,457646,,,,0
2013,Newfoundland and Labrador,2016A000210,Total vegetable bedding plants [115143421],Sales,Dollars,81,units,0,v52221176,2.5.2,210629,,,,0
2013,Prince Edward Island,2016A000211,Total potted plants [1151431 + 1151432],Production (number),Number,223,units,0,v52221078,3.1.1,325862,E,,,0
2013,Prince Edward Island,2016A000211,Total potted plants [1151431 + 1151432],Sales,Dollars,81,units,0,v52221089,3.1.2,1934553,,,,0
2013,Prince Edward Island,2016A000211,Total cuttings [1151433],Production (number),Number,223,units,0,v52221100,3.2.1,0,,,,0
2013,Prince Edward Island,2016A000211,Total cuttings [1151433],Sales,Dollars,81,units,0,v52221111,3.2.2,0,,,,0
2013,Prince Edward Island,2016A000211,Total cut flowers [1151435],Production (number),Number,223,units,0,v52221122,3.3.1,,x,,,0
2013,Prince Edward Island,2016A000211,Total cut flowers [1151435],Sales,Dollars,81,units,0,v52221133,3.3.2,,x,,,0
2013,Prince Edward Island,2016A000211,Total ornamental bedding plants [115143411],Production (number),Number,223,units,0,v52221144,3.4.1,,x,,,0
2013,Prince Edward Island,2016A000211,Total ornamental bedding plants [115143411],Sales,Dollars,81,units,0,v52221155,3.4.2,1229688,,,,0
2013,Prince Edward Island,2016A000211,Total vegetable bedding plants [115143421],Production (number),Number,223,units,0,v52221166,3.5.1,68990,,,,0
2013,Prince Edward Island,2016A000211,Total vegetable bedding plants [115143421],Sales,Dollars,81,units,0,v52221177,3.5.2,45250,,,,0
2013,Nova Scotia,2016A000212,Total potted plants [1151431 + 1151432],Production (number),Number,223,units,0,v52221079,4.1.1,1346909,,,,0
2013,Nova Scotia,2016A000212,Total potted plants [1151431 + 1151432],Sales,Dollars,81,units,0,v52221090,4.1.2,6533781,,,,0
2013,Nova Scotia,2016A000212,Total cuttings [1151433],Production (number),Number,223,units,0,v52221101,4.2.1,,x,,,0
2013,Nova Scotia,2016A000212,Total cuttings [1151433],Sales,Dollars,81,units,0,v52221112,4.2.2,520,,,,0
2013,Nova Scotia,2016A000212,Total cut flowers [1151435],Production (number),Number,223,units,0,v52221123,4.3.1,,x,,,0
2013,Nova Scotia,2016A000212,Total cut flowers [1151435],Sales,Dollars,81,units,0,v52221134,4.3.2,,x,,,0
2013,Nova Scotia,2016A000212,Total ornamental bedding plants [115143411],Production (number),Number,223,units,0,v52221145,4.4.1,3858245,,,,0
2013,Nova Scotia,2016A000212,Total ornamental bedding plants [115143411],Sales,Dollars,81,units,0,v52221156,4.4.2,1918281,,,,0
2013,Nova Scotia,2016A000212,Total vegetable bedding plants [115143421],Production (number),Number,223,units,0,v52221167,4.5.1,1076538,,,,0
2013,Nova Scotia,2016A000212,Total vegetable bedding plants [115143421],Sales,Dollars,81,units,0,v52221178,4.5.2,505843,,,,0
2013,New Brunswick,2016A000213,Total potted plants [1151431 + 1151432],Production (number),Number,223,units,0,v52221080,5.1.1,3014439,,,,0
2013,New Brunswick,2016A000213,Total potted plants [1151431 + 1151432],Sales,Dollars,81,units,0,v52221091,5.1.2,8755000,,,,0
2013,New Brunswick,2016A000213,Total cuttings [1151433],Production (number),Number,223,units,0,v52221102,5.2.1,,x,,,0
2013,New Brunswick,2016A000213,Total cuttings [1151433],Sales,Dollars,81,units,0,v52221113,5.2.2,,x,,,0
2013,New Brunswick,2016A000213,Total cut flowers [1151435],Production (number),Number,223,units,0,v52221124,5.3.1,,x,,,0
2013,New Brunswick,2016A000213,Total cut flowers [1151435],Sales,Dollars,81,units,0,v52221135,5.3.2,,x,,,0
2013,New Brunswick,2016A000213,Total ornamental bedding plants [115143411],Production (number),Number,223,units,0,v52221146,5.4.1,,x,,,0
2013,New Brunswick,2016A000213,Total ornamental bedding plants [115143411],Sales,Dollars,81,units,0,v52221157,5.4.2,12929072,,,,0
2013,New Brunswick,2016A000213,Total vegetable bedding plants [115143421],Production (number),Number,223,units,0,v52221168,5.5.1,,x,,,0
2013,New Brunswick,2016A000213,Total vegetable bedding plants [115143421],Sales,Dollars,81,units,0,v52221179,5.5.2,2016903,,,,0
2013,Quebec,2016A000224,Total potted plants [1151431 + 1151432],Production (number),Number,223,units,0,v52221081,6.1.1,25126208,,,,0
2013,Quebec,2016A000224,Total potted plants [1151431 + 1151432],Sales,Dollars,81,units,0,v52221092,6.1.2,81074410,,,,0
